Unnamed: 0,Env,Contribution,mode
ERR4282076,root:3Y,0.06901643,V
ERR4282084,root:3Y,0.055731677,V
ERR4282091,root:3Y,0.0770296,V
ERR4282102,root:3Y,0.0770296,V
ERR4282108,root:3Y,0.055731677,V
ERR4282113,root:3Y,0.055731677,V
ERR4282119,root:3Y,0.0770296,V
ERR4282125,root:3Y,0.031120475,V
ERR4282147,root:3Y,0.02618406,V
ERR4282152,root:3Y,0.06901643,V
ERR4282155,root:3Y,0.0770296,V
ERR4282159,root:3Y,0.02618406,V
ERR4282165,root:3Y,0.055731677,V
ERR4282169,root:3Y,0.02618406,V
ERR4282174,root:3Y,0.0770296,V
ERR4282179,root:3Y,0.06901643,V
ERR4282186,root:3Y,0.055731677,V
ERR4282190,root:3Y,0.0770296,V
ERR4282196,root:3Y,0.06901643,V
ERR4282199,root:3Y,0.07211268,V
ERR4282203,root:3Y,0.06901643,V
ERR4282213,root:3Y,0.06901643,V
ERR4282224,root:3Y,0.0770296,V
ERR4282226,root:3Y,0.0770296,V
ERR4282230,root:3Y,0.08561432,V
ERR4282236,root:3Y,0.0770296,V
ERR4282241,root:3Y,0.02618406,V
ERR4282254,root:3Y,0.0770296,V
ERR4282256,root:3Y,0.06901643,V
ERR4282260,root:3Y,0.06901643,V
ERR4282265,root:3Y,0.06901643,V
ERR4282274,root:3Y,0.02618406,V
ERR4282281,root:3Y,0.0770296,V
ERR4282287,root:3Y,0.06901643,V
ERR4282298,root:3Y,0.14886862,V
ERR4282301,root:3Y,0.06901643,V
